时间,推料器自动指令
2021-12-22 04:46:59,79.9149
2021-12-22 04:47:00,79.9467
2021-12-22 04:47:01,79.9818
2021-12-22 04:47:02,79.8113
2021-12-22 04:47:03,79.843
2021-12-22 04:47:04,79.8718
2021-12-22 04:47:05,79.9007
2021-12-22 04:47:06,79.9268
2021-12-22 04:47:07,79.9613
2021-12-22 04:47:08,79.9501
2021-12-22 04:47:09,79.9875
2021-12-22 04:47:10,80.0
2021-12-22 04:47:11,80.0
2021-12-22 04:47:12,80.0
2021-12-22 04:47:13,80.0
2021-12-22 04:47:14,79.8991
2021-12-22 04:47:15,79.9288
2021-12-22 04:47:16,79.9586
2021-12-22 04:47:17,79.9916
2021-12-22 04:47:18,80.0
2021-12-22 04:47:19,80.0
2021-12-22 04:47:20,79.8656
2021-12-22 04:47:21,79.8947
2021-12-22 04:47:22,79.9238
2021-12-22 04:47:23,79.9557
2021-12-22 04:47:24,79.979
2021-12-22 04:47:25,80.0
2021-12-22 04:47:26,79.8745
2021-12-22 04:47:27,79.9106
2021-12-22 04:47:28,79.9467
2021-12-22 04:47:29,79.9729
2021-12-22 04:47:30,80.0
2021-12-22 04:47:31,80.0
2021-12-22 04:47:32,79.7947
2021-12-22 04:47:33,79.8224
2021-12-22 04:47:34,79.8476
2021-12-22 04:47:35,79.8679
2021-12-22 04:47:36,79.898
2021-12-22 04:47:37,79.9231
2021-12-22 04:47:38,79.9633
2021-12-22 04:47:39,80.0
2021-12-22 04:47:40,80.0
2021-12-22 04:47:41,80.0
2021-12-22 04:47:42,80.0
2021-12-22 04:47:43,80.0
2021-12-22 04:47:44,79.9555
2021-12-22 04:47:45,80.0
2021-12-22 04:47:46,80.0
2021-12-22 04:47:47,80.0
2021-12-22 04:47:48,80.0
2021-12-22 04:47:49,80.0
2021-12-22 04:47:50,79.8573
2021-12-22 04:47:51,79.8991
2021-12-22 04:47:52,79.941
2021-12-22 04:47:53,79.9829
2021-12-22 04:47:54,80.0
2021-12-22 04:47:55,80.0
2021-12-22 04:47:56,79.9346
2021-12-22 04:47:57,79.9927
2021-12-22 04:47:58,80.0
2021-12-22 04:47:59,80.0
2021-12-22 04:48:00,80.0
2021-12-22 04:48:01,80.0
2021-12-22 04:48:02,79.7285
2021-12-22 04:48:03,79.7686
2021-12-22 04:48:04,79.8087
2021-12-22 04:48:05,79.8489
2021-12-22 04:48:06,79.889
2021-12-22 04:48:07,79.9251
2021-12-22 04:48:08,79.6845
2021-12-22 04:48:09,79.7192
2021-12-22 04:48:10,79.7507
2021-12-22 04:48:11,79.7791
2021-12-22 04:48:12,79.8169
2021-12-22 04:48:13,79.8484
2021-12-22 04:48:14,79.9829
2021-12-22 04:48:15,80.0
2021-12-22 04:48:16,80.0
2021-12-22 04:48:17,80.0
2021-12-22 04:48:18,80.0
2021-12-22 04:48:19,80.0
2021-12-22 04:48:20,79.5098
2021-12-22 04:48:21,79.5223
2021-12-22 04:48:22,79.5307
2021-12-22 04:48:23,79.5422
2021-12-22 04:48:24,79.5537
2021-12-22 04:48:25,79.5641
2021-12-22 04:48:26,80.0
2021-12-22 04:48:27,80.0
2021-12-22 04:48:28,80.0
2021-12-22 04:48:29,80.0
2021-12-22 04:48:30,80.0
2021-12-22 04:48:31,80.0
2021-12-22 04:48:32,79.8004
2021-12-22 04:48:33,79.8251
2021-12-22 04:48:34,79.8497
2021-12-22 04:48:35,79.8744
2021-12-22 04:48:36,79.9039
2021-12-22 04:48:37,79.9261
2021-12-22 04:48:38,79.8035
2021-12-22 04:48:39,79.8355
2021-12-22 04:48:40,79.8647
2021-12-22 04:48:41,79.8938
2021-12-22 04:48:42,79.923
2021-12-22 04:48:43,79.9492
2021-12-22 04:48:44,80.0
2021-12-22 04:48:45,80.0
2021-12-22 04:48:46,80.0
2021-12-22 04:48:47,80.0
2021-12-22 04:48:48,80.0
2021-12-22 04:48:49,80.0
2021-12-22 04:48:50,79.6865
2021-12-22 04:48:51,79.7056
2021-12-22 04:48:52,79.729
2021-12-22 04:48:53,79.7503
2021-12-22 04:48:54,79.7695
2021-12-22 04:48:55,79.7887
2021-12-22 04:48:56,79.9447
2021-12-22 04:48:57,79.9705
2021-12-22 04:48:58,80.0
2021-12-22 04:48:59,80.0
2021-12-22 04:49:00,80.0
2021-12-22 04:49:01,80.0
2021-12-22 04:49:02,79.7337
2021-12-22 04:49:03,79.7446
2021-12-22 04:49:04,79.7596
2021-12-22 04:49:05,79.7731
2021-12-22 04:49:06,79.7854
2021-12-22 04:49:07,79.7989
2021-12-22 04:49:08,79.9273
2021-12-22 04:49:09,79.9473
2021-12-22 04:49:10,79.9694
2021-12-22 04:49:11,79.9915
2021-12-22 04:49:12,80.0
2021-12-22 04:49:13,80.0
2021-12-22 04:49:14,79.8633
2021-12-22 04:49:15,79.8775
2021-12-22 04:49:16,79.8933
2021-12-22 04:49:17,79.9106
2021-12-22 04:49:18,79.9248
2021-12-22 04:49:19,79.9422
2021-12-22 04:49:20,79.8712
2021-12-22 04:49:21,79.8914
2021-12-22 04:49:22,79.9115
2021-12-22 04:49:23,79.9262
2021-12-22 04:49:24,79.9463
2021-12-22 04:49:25,79.9628
2021-12-22 04:49:26,79.9573
2021-12-22 04:49:27,79.9573
2021-12-22 04:49:28,79.9555
2021-12-22 04:49:29,79.9573
2021-12-22 04:49:30,79.9555
2021-12-22 04:49:31,79.9555
2021-12-22 04:49:32,79.9628
2021-12-22 04:49:33,79.9555
2021-12-22 04:49:34,79.9555
2021-12-22 04:49:35,79.9628
2021-12-22 04:49:36,79.9628
2021-12-22 04:49:37,79.9628
2021-12-22 04:49:38,79.9628
2021-12-22 04:49:39,79.9628
2021-12-22 04:49:40,79.9555
2021-12-22 04:49:41,79.9628
2021-12-22 04:49:42,79.9555
2021-12-22 04:49:43,79.9573
2021-12-22 04:49:44,79.9573
2021-12-22 04:49:45,79.9573
2021-12-22 04:49:46,79.9624
2021-12-22 04:49:47,79.9701
2021-12-22 04:49:48,79.9753
2021-12-22 04:49:49,79.9823
2021-12-22 04:49:50,80.0
2021-12-22 04:49:51,80.0
2021-12-22 04:49:52,80.0
2021-12-22 04:49:53,80.0
2021-12-22 04:49:54,80.0
2021-12-22 04:49:55,80.0
2021-12-22 04:49:56,79.8193
2021-12-22 04:49:57,79.8202
2021-12-22 04:49:58,79.8216
2021-12-22 04:49:59,79.8225
2021-12-22 04:50:00,79.8237
2021-12-22 04:50:01,79.8248
2021-12-22 04:50:02,80.0
2021-12-22 04:50:03,80.0
2021-12-22 04:50:04,80.0
2021-12-22 04:50:05,80.0
2021-12-22 04:50:06,80.0
2021-12-22 04:50:07,80.0
2021-12-22 04:50:08,79.9665
2021-12-22 04:50:09,79.9843
2021-12-22 04:50:10,80.0
2021-12-22 04:50:11,80.0
2021-12-22 04:50:12,80.0
2021-12-22 04:50:13,80.0
2021-12-22 04:50:14,80.0
2021-12-22 04:50:15,80.0
2021-12-22 04:50:16,80.0
2021-12-22 04:50:17,80.0
2021-12-22 04:50:18,80.0
2021-12-22 04:50:19,80.0
2021-12-22 04:50:20,80.0
2021-12-22 04:50:21,80.0
2021-12-22 04:50:22,80.0
2021-12-22 04:50:23,80.0
2021-12-22 04:50:24,80.0
2021-12-22 04:50:25,80.0
2021-12-22 04:50:26,80.0
2021-12-22 04:50:27,80.0
2021-12-22 04:50:28,80.0
2021-12-22 04:50:29,80.0
2021-12-22 04:50:30,80.0
2021-12-22 04:50:31,80.0
2021-12-22 04:50:32,80.0
2021-12-22 04:50:33,80.0
2021-12-22 04:50:34,80.0
2021-12-22 04:50:35,80.0
2021-12-22 04:50:36,80.0
2021-12-22 04:50:37,80.0
2021-12-22 04:50:38,80.0
2021-12-22 04:50:39,80.0
2021-12-22 04:50:40,80.0
2021-12-22 04:50:41,80.0
2021-12-22 04:50:42,80.0
2021-12-22 04:50:43,80.0
2021-12-22 04:50:44,80.0
2021-12-22 04:50:45,80.0
2021-12-22 04:50:46,80.0
2021-12-22 04:50:47,80.0
2021-12-22 04:50:48,80.0
2021-12-22 04:50:49,80.0
2021-12-22 04:50:50,80.0
2021-12-22 04:50:51,80.0
2021-12-22 04:50:52,80.0
2021-12-22 04:50:53,80.0
2021-12-22 04:50:54,80.0
2021-12-22 04:50:55,80.0
2021-12-22 04:50:56,80.0
2021-12-22 04:50:57,80.0
2021-12-22 04:50:58,80.0
2021-12-22 04:50:59,80.0
2021-12-22 04:51:00,80.0
2021-12-22 04:51:01,80.0
2021-12-22 04:51:02,80.0
2021-12-22 04:51:03,80.0
2021-12-22 04:51:04,80.0
2021-12-22 04:51:05,80.0
2021-12-22 04:51:06,80.0
2021-12-22 04:51:07,80.0
2021-12-22 04:51:08,80.0
2021-12-22 04:51:09,80.0
2021-12-22 04:51:10,80.0
2021-12-22 04:51:11,80.0
2021-12-22 04:51:12,80.0
2021-12-22 04:51:13,80.0
2021-12-22 04:51:14,80.0
2021-12-22 04:51:15,80.0
2021-12-22 04:51:16,80.0
2021-12-22 04:51:17,80.0
2021-12-22 04:51:18,80.0
2021-12-22 04:51:19,80.0
2021-12-22 04:51:20,80.0
2021-12-22 04:51:21,80.0
2021-12-22 04:51:22,80.0
2021-12-22 04:51:23,80.0
2021-12-22 04:51:24,80.0
2021-12-22 04:51:25,80.0
2021-12-22 04:51:26,80.0
2021-12-22 04:51:27,80.0
2021-12-22 04:51:28,80.0
2021-12-22 04:51:29,80.0
2021-12-22 04:51:30,80.0
2021-12-22 04:51:31,80.0
2021-12-22 04:51:32,80.0
2021-12-22 04:51:33,80.0
2021-12-22 04:51:34,80.0
2021-12-22 04:51:35,80.0
2021-12-22 04:51:36,80.0
2021-12-22 04:51:37,80.0
2021-12-22 04:51:38,80.0
2021-12-22 04:51:39,80.0
2021-12-22 04:51:40,80.0
2021-12-22 04:51:41,80.0
2021-12-22 04:51:42,80.0
2021-12-22 04:51:43,80.0
2021-12-22 04:51:44,80.0
2021-12-22 04:51:45,80.0
2021-12-22 04:51:46,80.0
2021-12-22 04:51:47,80.0
2021-12-22 04:51:48,80.0
2021-12-22 04:51:49,80.0
2021-12-22 04:51:50,80.0
2021-12-22 04:51:51,80.0
2021-12-22 04:51:52,80.0
2021-12-22 04:51:53,80.0
2021-12-22 04:51:54,80.0
2021-12-22 04:51:55,80.0
2021-12-22 04:51:56,80.0
2021-12-22 04:51:57,80.0
2021-12-22 04:51:58,80.0
2021-12-22 04:51:59,80.0
2021-12-22 04:52:00,80.0
2021-12-22 04:52:01,80.0
2021-12-22 04:52:02,80.0
2021-12-22 04:52:03,80.0
2021-12-22 04:52:04,80.0
2021-12-22 04:52:05,80.0
2021-12-22 04:52:06,80.0
2021-12-22 04:52:07,80.0
2021-12-22 04:52:08,80.0
2021-12-22 04:52:09,80.0
2021-12-22 04:52:10,80.0
2021-12-22 04:52:11,80.0
2021-12-22 04:52:12,80.0
2021-12-22 04:52:13,80.0
2021-12-22 04:52:14,80.0
2021-12-22 04:52:15,80.0
2021-12-22 04:52:16,80.0
2021-12-22 04:52:17,80.0
2021-12-22 04:52:18,80.0
2021-12-22 04:52:19,80.0
2021-12-22 04:52:20,80.0
2021-12-22 04:52:21,80.0
2021-12-22 04:52:22,80.0
2021-12-22 04:52:23,80.0
2021-12-22 04:52:24,80.0
2021-12-22 04:52:25,80.0
2021-12-22 04:52:26,80.0
2021-12-22 04:52:27,80.0
2021-12-22 04:52:28,80.0
2021-12-22 04:52:29,80.0
2021-12-22 04:52:30,80.0
2021-12-22 04:52:31,80.0
2021-12-22 04:52:32,80.0
2021-12-22 04:52:33,80.0
2021-12-22 04:52:34,80.0
2021-12-22 04:52:35,80.0
2021-12-22 04:52:36,80.0
2021-12-22 04:52:37,80.0
2021-12-22 04:52:38,80.0
2021-12-22 04:52:39,80.0
2021-12-22 04:52:40,80.0
2021-12-22 04:52:41,80.0
2021-12-22 04:52:42,80.0
2021-12-22 04:52:43,80.0
2021-12-22 04:52:44,80.0
2021-12-22 04:52:45,80.0
2021-12-22 04:52:46,80.0
2021-12-22 04:52:47,80.0
2021-12-22 04:52:48,80.0
2021-12-22 04:52:49,80.0
2021-12-22 04:52:50,80.0
2021-12-22 04:52:51,80.0
2021-12-22 04:52:52,80.0
2021-12-22 04:52:53,80.0
2021-12-22 04:52:54,80.0
2021-12-22 04:52:55,80.0
2021-12-22 04:52:56,80.0
2021-12-22 04:52:57,80.0
2021-12-22 04:52:58,80.0
2021-12-22 04:52:59,80.0
2021-12-22 04:53:00,80.0
2021-12-22 04:53:01,80.0
2021-12-22 04:53:02,80.0
2021-12-22 04:53:03,80.0
2021-12-22 04:53:04,80.0
2021-12-22 04:53:05,80.0
2021-12-22 04:53:06,80.0
2021-12-22 04:53:07,80.0
2021-12-22 04:53:08,80.0
2021-12-22 04:53:09,80.0
2021-12-22 04:53:10,80.0
2021-12-22 04:53:11,80.0
2021-12-22 04:53:12,80.0
2021-12-22 04:53:13,80.0
2021-12-22 04:53:14,80.0
2021-12-22 04:53:15,80.0
2021-12-22 04:53:16,80.0
2021-12-22 04:53:17,80.0
2021-12-22 04:53:18,80.0
2021-12-22 04:53:19,80.0
2021-12-22 04:53:20,80.0
2021-12-22 04:53:21,80.0
2021-12-22 04:53:22,80.0
2021-12-22 04:53:23,80.0
2021-12-22 04:53:24,80.0
2021-12-22 04:53:25,80.0
2021-12-22 04:53:26,80.0
2021-12-22 04:53:27,80.0
2021-12-22 04:53:28,80.0
2021-12-22 04:53:29,80.0
2021-12-22 04:53:30,80.0
2021-12-22 04:53:31,80.0
2021-12-22 04:53:32,80.0
2021-12-22 04:53:33,80.0
2021-12-22 04:53:34,80.0
2021-12-22 04:53:35,80.0
2021-12-22 04:53:36,80.0
2021-12-22 04:53:37,80.0
2021-12-22 04:53:38,80.0
2021-12-22 04:53:39,80.0
2021-12-22 04:53:40,80.0
2021-12-22 04:53:41,80.0
2021-12-22 04:53:42,80.0
2021-12-22 04:53:43,80.0
2021-12-22 04:53:44,80.0
2021-12-22 04:53:45,80.0
2021-12-22 04:53:46,80.0
2021-12-22 04:53:47,80.0
2021-12-22 04:53:48,80.0
2021-12-22 04:53:49,80.0
2021-12-22 04:53:50,80.0
2021-12-22 04:53:51,80.0
2021-12-22 04:53:52,80.0
2021-12-22 04:53:53,80.0
2021-12-22 04:53:54,80.0
2021-12-22 04:53:55,80.0
2021-12-22 04:53:56,80.0
2021-12-22 04:53:57,80.0
2021-12-22 04:53:58,80.0
2021-12-22 04:53:59,80.0
2021-12-22 04:54:00,80.0
2021-12-22 04:54:01,80.0
2021-12-22 04:54:02,79.9206
2021-12-22 04:54:03,79.9331
2021-12-22 04:54:04,79.9469
2021-12-22 04:54:05,79.9622
2021-12-22 04:54:06,79.9775
2021-12-22 04:54:07,79.9886
2021-12-22 04:54:08,79.8441
2021-12-22 04:54:09,79.849
2021-12-22 04:54:10,79.8533
2021-12-22 04:54:11,79.8582
2021-12-22 04:54:12,79.8631
2021-12-22 04:54:13,79.869
2021-12-22 04:54:14,79.9864
2021-12-22 04:54:15,79.9976
2021-12-22 04:54:16,80.0
2021-12-22 04:54:17,80.0
2021-12-22 04:54:18,80.0
2021-12-22 04:54:19,80.0
2021-12-22 04:54:20,80.0
2021-12-22 04:54:21,80.0
2021-12-22 04:54:22,80.0
2021-12-22 04:54:23,80.0
2021-12-22 04:54:24,80.0
2021-12-22 04:54:25,80.0
2021-12-22 04:54:26,79.89
2021-12-22 04:54:27,79.9013
2021-12-22 04:54:28,79.9106
2021-12-22 04:54:29,79.92
2021-12-22 04:54:30,79.9275
2021-12-22 04:54:31,79.9379
2021-12-22 04:54:32,79.7348
2021-12-22 04:54:33,79.7325
2021-12-22 04:54:34,79.7299
2021-12-22 04:54:35,79.7273
2021-12-22 04:54:36,79.7245
2021-12-22 04:54:37,79.7219
2021-12-22 04:54:38,79.6031
2021-12-22 04:54:39,79.594
2021-12-22 04:54:40,79.5841
2021-12-22 04:54:41,79.5759
2021-12-22 04:54:42,79.5677
2021-12-22 04:54:43,79.5586
2021-12-22 04:54:44,79.4641
2021-12-22 04:54:45,79.4488
2021-12-22 04:54:46,79.4362
2021-12-22 04:54:47,79.4195
2021-12-22 04:54:48,79.4069
2021-12-22 04:54:49,79.3929
2021-12-22 04:54:50,79.1955
2021-12-22 04:54:51,79.1711
2021-12-22 04:54:52,79.1443
2021-12-22 04:54:53,79.1199
2021-12-22 04:54:54,79.0979
2021-12-22 04:54:55,79.0735
2021-12-22 04:54:56,79.1261
2021-12-22 04:54:57,79.1103
2021-12-22 04:54:58,79.0886
2021-12-22 04:54:59,79.0668
2021-12-22 04:55:00,79.0471
2021-12-22 04:55:01,79.0273
2021-12-22 04:55:02,78.795
2021-12-22 04:55:03,78.7665
2021-12-22 04:55:04,78.738
2021-12-22 04:55:05,78.7032
2021-12-22 04:55:06,78.6747
2021-12-22 04:55:07,78.643
2021-12-22 04:55:08,78.6442
2021-12-22 04:55:09,78.6147
2021-12-22 04:55:10,78.5912
2021-12-22 04:55:11,78.5588
2021-12-22 04:55:12,78.5293
2021-12-22 04:55:13,78.4999
2021-12-22 04:55:14,78.1224
2021-12-22 04:55:15,78.0786
2021-12-22 04:55:16,78.0348
2021-12-22 04:55:17,77.9812
2021-12-22 04:55:18,77.9374
2021-12-22 04:55:19,77.8888
2021-12-22 04:55:20,77.7417
2021-12-22 04:55:21,77.6821
2021-12-22 04:55:22,77.6279
2021-12-22 04:55:23,77.5738
2021-12-22 04:55:24,77.5792
2021-12-22 04:55:25,77.5738
2021-12-22 04:55:26,77.5738
2021-12-22 04:55:27,77.5738
2021-12-22 04:55:28,77.5792
2021-12-22 04:55:29,77.5954
2021-12-22 04:55:30,77.5792
2021-12-22 04:55:31,77.5792
2021-12-22 04:55:32,77.5792
2021-12-22 04:55:33,77.5954
2021-12-22 04:55:34,77.5954
2021-12-22 04:55:35,77.5954
2021-12-22 04:55:36,77.5792
2021-12-22 04:55:37,77.5738
2021-12-22 04:55:38,77.5738
2021-12-22 04:55:39,77.5792
2021-12-22 04:55:40,77.5738
2021-12-22 04:55:41,77.5792
2021-12-22 04:55:42,77.5792
2021-12-22 04:55:43,77.5738
2021-12-22 04:55:44,77.5792
2021-12-22 04:55:45,77.5738
2021-12-22 04:55:46,77.5954
2021-12-22 04:55:47,77.5738
2021-12-22 04:55:48,77.5738
2021-12-22 04:55:49,77.5792
2021-12-22 04:55:50,77.5738
2021-12-22 04:55:51,77.5954
2021-12-22 04:55:52,77.5792
2021-12-22 04:55:53,77.5738
2021-12-22 04:55:54,77.5738
2021-12-22 04:55:55,77.5792
2021-12-22 04:55:56,77.5792
2021-12-22 04:55:57,77.5954
2021-12-22 04:55:58,77.5792
2021-12-22 04:55:59,77.5738
2021-12-22 04:56:00,77.5792
2021-12-22 04:56:01,77.5792
2021-12-22 04:56:02,77.5792
2021-12-22 04:56:03,77.5792
2021-12-22 04:56:04,77.5738
2021-12-22 04:56:05,77.5954
2021-12-22 04:56:06,77.5792
2021-12-22 04:56:07,77.5792
2021-12-22 04:56:08,77.5792
2021-12-22 04:56:09,77.5792
2021-12-22 04:56:10,77.5792
2021-12-22 04:56:11,77.5792
2021-12-22 04:56:12,77.5738
2021-12-22 04:56:13,77.5792
2021-12-22 04:56:14,77.5792
2021-12-22 04:56:15,77.5738
2021-12-22 04:56:16,77.5954
2021-12-22 04:56:17,77.5954
2021-12-22 04:56:18,77.5738
2021-12-22 04:56:19,77.5954
2021-12-22 04:56:20,77.5738
2021-12-22 04:56:21,77.5792
2021-12-22 04:56:22,77.5954
2021-12-22 04:56:23,77.5792
2021-12-22 04:56:24,77.5954
2021-12-22 04:56:25,77.5792
2021-12-22 04:56:26,77.5792
2021-12-22 04:56:27,77.5792
2021-12-22 04:56:28,77.5792
2021-12-22 04:56:29,77.5738
2021-12-22 04:56:30,77.5792
2021-12-22 04:56:31,77.5738
2021-12-22 04:56:32,77.5792
2021-12-22 04:56:33,77.5792
2021-12-22 04:56:34,77.5738
2021-12-22 04:56:35,77.5792
2021-12-22 04:56:36,77.5954
2021-12-22 04:56:37,77.5954
2021-12-22 04:56:38,77.5792
2021-12-22 04:56:39,77.5954
2021-12-22 04:56:40,77.5954
2021-12-22 04:56:41,77.5792
2021-12-22 04:56:42,77.5738
2021-12-22 04:56:43,77.5792
2021-12-22 04:56:44,77.5792
2021-12-22 04:56:45,77.5792
2021-12-22 04:56:46,77.5792
2021-12-22 04:56:47,77.5954
2021-12-22 04:56:48,77.5954
2021-12-22 04:56:49,77.5738
2021-12-22 04:56:50,77.5792
2021-12-22 04:56:51,77.5954
2021-12-22 04:56:52,77.5792
2021-12-22 04:56:53,77.5738
2021-12-22 04:56:54,77.5792
2021-12-22 04:56:55,77.5954
2021-12-22 04:56:56,77.5792
2021-12-22 04:56:57,77.5738
2021-12-22 04:56:58,77.5738
2021-12-22 04:56:59,77.5792
2021-12-22 04:57:00,77.5738
2021-12-22 04:57:01,77.5792
2021-12-22 04:57:02,77.5954
2021-12-22 04:57:03,77.5792
2021-12-22 04:57:04,77.5954
2021-12-22 04:57:05,77.5738
2021-12-22 04:57:06,77.5954
2021-12-22 04:57:07,77.5954
2021-12-22 04:57:08,77.5738
2021-12-22 04:57:09,77.5738
2021-12-22 04:57:10,77.5954
2021-12-22 04:57:11,77.5954
2021-12-22 04:57:12,77.5954
2021-12-22 04:57:13,77.5738
2021-12-22 04:57:14,77.5792
2021-12-22 04:57:15,77.5738
2021-12-22 04:57:16,77.5954
2021-12-22 04:57:17,77.5792
2021-12-22 04:57:18,77.5792
2021-12-22 04:57:19,77.5792
2021-12-22 04:57:20,77.5738
2021-12-22 04:57:21,77.5792
2021-12-22 04:57:22,77.5792
2021-12-22 04:57:23,77.5954
2021-12-22 04:57:24,77.5738
2021-12-22 04:57:25,77.5792
2021-12-22 04:57:26,77.5792
2021-12-22 04:57:27,77.5738
2021-12-22 04:57:28,77.5792
2021-12-22 04:57:29,77.5792
2021-12-22 04:57:30,77.5792
2021-12-22 04:57:31,77.5738
2021-12-22 04:57:32,77.5738
2021-12-22 04:57:33,77.5738
2021-12-22 04:57:34,77.5792
2021-12-22 04:57:35,77.5954
2021-12-22 04:57:36,77.5792
2021-12-22 04:57:37,77.5792
2021-12-22 04:57:38,77.5738
2021-12-22 04:57:39,77.5792
2021-12-22 04:57:40,77.5792
2021-12-22 04:57:41,77.5738
2021-12-22 04:57:42,77.5792
2021-12-22 04:57:43,77.5954
2021-12-22 04:57:44,77.5954
2021-12-22 04:57:45,77.5792
2021-12-22 04:57:46,77.5792
2021-12-22 04:57:47,77.5954
2021-12-22 04:57:48,77.5954
2021-12-22 04:57:49,77.5738
2021-12-22 04:57:50,77.5954
2021-12-22 04:57:51,77.5792
2021-12-22 04:57:52,77.5792
2021-12-22 04:57:53,77.5954
2021-12-22 04:57:54,77.5954
2021-12-22 04:57:55,77.5954
2021-12-22 04:57:56,77.5954
2021-12-22 04:57:57,77.5738
2021-12-22 04:57:58,77.5954
2021-12-22 04:57:59,77.5738
2021-12-22 04:58:00,77.5792
2021-12-22 04:58:01,77.5792
2021-12-22 04:58:02,77.5738
2021-12-22 04:58:03,77.5738
2021-12-22 04:58:04,77.5954
2021-12-22 04:58:05,77.5954
2021-12-22 04:58:06,77.5954
2021-12-22 04:58:07,77.5954
2021-12-22 04:58:08,77.5954
2021-12-22 04:58:09,77.5954
2021-12-22 04:58:10,77.5792
2021-12-22 04:58:11,77.5738
2021-12-22 04:58:12,77.5954
2021-12-22 04:58:13,77.5738
2021-12-22 04:58:14,77.5738
2021-12-22 04:58:15,77.5738
2021-12-22 04:58:16,77.5738
2021-12-22 04:58:17,77.5792
2021-12-22 04:58:18,77.5792
2021-12-22 04:58:19,77.5954
2021-12-22 04:58:20,77.5954
2021-12-22 04:58:21,77.5954
2021-12-22 04:58:22,77.5954
2021-12-22 04:58:23,77.5954
2021-12-22 04:58:24,77.5792
2021-12-22 04:58:25,77.5738
2021-12-22 04:58:26,77.5738
2021-12-22 04:58:27,77.5738
2021-12-22 04:58:28,77.5792
2021-12-22 04:58:29,77.5738
2021-12-22 04:58:30,77.5847
2021-12-22 04:58:31,77.5701
2021-12-22 04:58:32,77.537
2021-12-22 04:58:33,77.521
2021-12-22 04:58:34,77.5051
2021-12-22 04:58:35,77.4935
2021-12-22 04:58:36,77.4775
2021-12-22 04:58:37,77.4645
2021-12-22 04:58:38,77.5438
2021-12-22 04:58:39,77.5365
2021-12-22 04:58:40,77.5256
2021-12-22 04:58:41,77.5183
2021-12-22 04:58:42,77.5093
2021-12-22 04:58:43,77.5002
2021-12-22 04:58:44,77.6033
2021-12-22 04:58:45,77.6009
2021-12-22 04:58:46,77.5985
2021-12-22 04:58:47,77.5953
2021-12-22 04:58:48,77.5926
2021-12-22 04:58:49,77.5902
2021-12-22 04:58:50,77.5631
2021-12-22 04:58:51,77.5587
2021-12-22 04:58:52,77.555
2021-12-22 04:58:53,77.5514
2021-12-22 04:58:54,77.5469
2021-12-22 04:58:55,77.5433
2021-12-22 04:58:56,77.6892
2021-12-22 04:58:57,77.6932
2021-12-22 04:58:58,77.698
2021-12-22 04:58:59,77.702
2021-12-22 04:59:00,77.7064
2021-12-22 04:59:01,77.7109
2021-12-22 04:59:02,77.5956
2021-12-22 04:59:03,77.5936
2021-12-22 04:59:04,77.5913
2021-12-22 04:59:05,77.589
2021-12-22 04:59:06,77.5867
2021-12-22 04:59:07,77.5844
2021-12-22 04:59:08,77.5006
2021-12-22 04:59:09,77.4936
2021-12-22 04:59:10,77.4867
2021-12-22 04:59:11,77.479
2021-12-22 04:59:12,77.4728
2021-12-22 04:59:13,77.4645
2021-12-22 04:59:14,77.5269
2021-12-22 04:59:15,77.5242
2021-12-22 04:59:16,77.5211
2021-12-22 04:59:17,77.5184
2021-12-22 04:59:18,77.5147
2021-12-22 04:59:19,77.5123
2021-12-22 04:59:20,77.3048
2021-12-22 04:59:21,77.2873
2021-12-22 04:59:22,77.2742
2021-12-22 04:59:23,77.2597
2021-12-22 04:59:24,77.2451
2021-12-22 04:59:25,77.2291
2021-12-22 04:59:26,77.25
2021-12-22 04:59:27,77.2387
2021-12-22 04:59:28,77.2274
2021-12-22 04:59:29,77.2148
2021-12-22 04:59:30,77.2022
2021-12-22 04:59:31,77.1896
2021-12-22 04:59:32,76.9804
2021-12-22 04:59:33,76.9546
2021-12-22 04:59:34,76.9311
2021-12-22 04:59:35,76.9099
2021-12-22 04:59:36,76.8841
2021-12-22 04:59:37,76.8606
2021-12-22 04:59:38,76.5137
2021-12-22 04:59:39,76.4677
2021-12-22 04:59:40,76.4342
2021-12-22 04:59:41,76.3841
2021-12-22 04:59:42,76.3423
2021-12-22 04:59:43,76.3005
2021-12-22 04:59:44,76.4179
2021-12-22 04:59:45,76.3884
2021-12-22 04:59:46,76.3555
2021-12-22 04:59:47,76.3226
2021-12-22 04:59:48,76.293
2021-12-22 04:59:49,76.2601
2021-12-22 04:59:50,75.9011
2021-12-22 04:59:51,75.8497
2021-12-22 04:59:52,75.7984
2021-12-22 04:59:53,75.7419
2021-12-22 04:59:54,75.6854
2021-12-22 04:59:55,75.6341
2021-12-22 04:59:56,75.6191
2021-12-22 04:59:57,75.5697
2021-12-22 04:59:58,75.5252
2021-12-22 04:59:59,75.4757
2021-12-22 05:00:00,75.4263
2021-12-22 05:00:01,75.367
2021-12-22 05:00:02,75.4406
2021-12-22 05:00:03,75.3977
2021-12-22 05:00:04,75.3504
2021-12-22 05:00:05,75.3032
2021-12-22 05:00:06,75.2688
2021-12-22 05:00:07,75.2259
2021-12-22 05:00:08,75.2388
2021-12-22 05:00:09,75.2259
2021-12-22 05:00:10,75.2388
2021-12-22 05:00:11,75.2388
2021-12-22 05:00:12,75.2431
2021-12-22 05:00:13,75.2431
