时间,炉排实际运行指令
2021-12-22 12:32:13,40.0
2021-12-22 12:32:14,40.0
2021-12-22 12:32:15,40.0
2021-12-22 12:32:16,40.0
2021-12-22 12:32:17,40.0
2021-12-22 12:32:18,40.0
2021-12-22 12:32:19,40.0
2021-12-22 12:32:20,40.0
2021-12-22 12:32:21,40.0
2021-12-22 12:32:22,40.0
2021-12-22 12:32:23,40.0
2021-12-22 12:32:24,40.0
2021-12-22 12:32:25,40.0
2021-12-22 12:32:26,40.0
2021-12-22 12:32:27,40.0
2021-12-22 12:32:28,40.0
2021-12-22 12:32:29,40.0
2021-12-22 12:32:30,40.0
2021-12-22 12:32:31,40.0
2021-12-22 12:32:32,40.0
2021-12-22 12:32:33,40.0
2021-12-22 12:32:34,40.0
2021-12-22 12:32:35,40.0
2021-12-22 12:32:36,40.0
2021-12-22 12:32:37,40.0
2021-12-22 12:32:38,40.0
2021-12-22 12:32:39,40.0
2021-12-22 12:32:40,40.0
2021-12-22 12:32:41,40.0
2021-12-22 12:32:42,40.0
2021-12-22 12:32:43,40.0
2021-12-22 12:32:44,40.0
2021-12-22 12:32:45,40.0
2021-12-22 12:32:46,40.0
2021-12-22 12:32:47,40.0
2021-12-22 12:32:48,40.0
2021-12-22 12:32:49,40.0
2021-12-22 12:32:50,40.0
2021-12-22 12:32:51,40.0
2021-12-22 12:32:52,40.0
2021-12-22 12:32:53,40.0
2021-12-22 12:32:54,40.0
2021-12-22 12:32:55,40.0
2021-12-22 12:32:56,40.0
2021-12-22 12:32:57,40.0
2021-12-22 12:32:58,40.0
2021-12-22 12:32:59,40.0
2021-12-22 12:33:00,40.0
2021-12-22 12:33:01,40.0
2021-12-22 12:33:02,40.0
2021-12-22 12:33:03,40.0
2021-12-22 12:33:04,40.0
2021-12-22 12:33:05,40.0
2021-12-22 12:33:06,40.0
2021-12-22 12:33:07,40.0
2021-12-22 12:33:08,40.0
2021-12-22 12:33:09,40.0
2021-12-22 12:33:10,40.0
2021-12-22 12:33:11,40.0
2021-12-22 12:33:12,40.0
2021-12-22 12:33:13,40.0
2021-12-22 12:33:14,40.0
2021-12-22 12:33:15,40.0
2021-12-22 12:33:16,40.0
2021-12-22 12:33:17,40.0
2021-12-22 12:33:18,40.0
2021-12-22 12:33:19,40.0
2021-12-22 12:33:20,40.0
2021-12-22 12:33:21,40.0
2021-12-22 12:33:22,40.0
2021-12-22 12:33:23,40.0
2021-12-22 12:33:24,40.0
2021-12-22 12:33:25,40.0
2021-12-22 12:33:26,40.0
2021-12-22 12:33:27,40.0
2021-12-22 12:33:28,40.0
2021-12-22 12:33:29,40.0
2021-12-22 12:33:30,40.0
2021-12-22 12:33:31,40.0
2021-12-22 12:33:32,40.0
2021-12-22 12:33:33,40.0
2021-12-22 12:33:34,40.0
2021-12-22 12:33:35,40.0
2021-12-22 12:33:36,40.0
2021-12-22 12:33:37,40.0
2021-12-22 12:33:38,40.0
2021-12-22 12:33:39,40.0
2021-12-22 12:33:40,40.0
2021-12-22 12:33:41,40.0
2021-12-22 12:33:42,40.0
2021-12-22 12:33:43,40.0
2021-12-22 12:33:44,40.0
2021-12-22 12:33:45,40.0
2021-12-22 12:33:46,40.0
2021-12-22 12:33:47,40.0
2021-12-22 12:33:48,40.0
2021-12-22 12:33:49,40.0
2021-12-22 12:33:50,40.0
2021-12-22 12:33:51,40.0
2021-12-22 12:33:52,40.0
2021-12-22 12:33:53,40.0
2021-12-22 12:33:54,40.0
2021-12-22 12:33:55,40.0
2021-12-22 12:33:56,40.0
2021-12-22 12:33:57,40.0
2021-12-22 12:33:58,40.0
2021-12-22 12:33:59,40.0
2021-12-22 12:34:00,40.0
2021-12-22 12:34:01,40.0
2021-12-22 12:34:02,40.0
2021-12-22 12:34:03,40.0
2021-12-22 12:34:04,40.0
2021-12-22 12:34:05,40.0
2021-12-22 12:34:06,40.0
2021-12-22 12:34:07,40.0
2021-12-22 12:34:08,40.0
2021-12-22 12:34:09,40.0
2021-12-22 12:34:10,40.0
2021-12-22 12:34:11,40.0
2021-12-22 12:34:12,40.0
2021-12-22 12:34:13,40.0
2021-12-22 12:34:14,40.0
2021-12-22 12:34:15,40.0
2021-12-22 12:34:16,40.0
2021-12-22 12:34:17,40.0
2021-12-22 12:34:18,40.0
2021-12-22 12:34:19,40.0
2021-12-22 12:34:20,40.0
2021-12-22 12:34:21,40.0
2021-12-22 12:34:22,40.0
2021-12-22 12:34:23,40.0
2021-12-22 12:34:24,40.0
2021-12-22 12:34:25,40.0
2021-12-22 12:34:26,40.0
2021-12-22 12:34:27,40.0
2021-12-22 12:34:28,40.0
2021-12-22 12:34:29,40.0
2021-12-22 12:34:30,40.0
2021-12-22 12:34:31,40.0
2021-12-22 12:34:32,40.0
2021-12-22 12:34:33,40.0
2021-12-22 12:34:34,40.0
2021-12-22 12:34:35,40.0
2021-12-22 12:34:36,40.0
2021-12-22 12:34:37,40.0
2021-12-22 12:34:38,40.0
2021-12-22 12:34:39,40.0
2021-12-22 12:34:40,40.0
2021-12-22 12:34:41,40.0
2021-12-22 12:34:42,40.0
2021-12-22 12:34:43,40.0
2021-12-22 12:34:44,40.0
2021-12-22 12:34:45,40.0
2021-12-22 12:34:46,40.0
2021-12-22 12:34:47,40.0
2021-12-22 12:34:48,40.0
2021-12-22 12:34:49,40.0
2021-12-22 12:34:50,40.0
2021-12-22 12:34:51,40.0
2021-12-22 12:34:52,40.0
2021-12-22 12:34:53,40.0
2021-12-22 12:34:54,40.0
2021-12-22 12:34:55,40.0
2021-12-22 12:34:56,40.0
2021-12-22 12:34:57,40.0
2021-12-22 12:34:58,40.0
2021-12-22 12:34:59,40.0
2021-12-22 12:35:00,40.0
2021-12-22 12:35:01,40.0
2021-12-22 12:35:02,40.0
2021-12-22 12:35:03,40.0
2021-12-22 12:35:04,40.0
2021-12-22 12:35:05,40.0
2021-12-22 12:35:06,40.0
2021-12-22 12:35:07,40.0
2021-12-22 12:35:08,40.0
2021-12-22 12:35:09,40.0
2021-12-22 12:35:10,40.0
2021-12-22 12:35:11,40.0
2021-12-22 12:35:12,40.0
2021-12-22 12:35:13,40.0
2021-12-22 12:35:14,40.0
2021-12-22 12:35:15,40.0
2021-12-22 12:35:16,40.0
2021-12-22 12:35:17,40.0
2021-12-22 12:35:18,40.0
2021-12-22 12:35:19,40.0
2021-12-22 12:35:20,40.0
2021-12-22 12:35:21,40.0
2021-12-22 12:35:22,40.0
2021-12-22 12:35:23,40.0
2021-12-22 12:35:24,40.0
2021-12-22 12:35:25,40.0
2021-12-22 12:35:26,40.0
2021-12-22 12:35:27,40.0
2021-12-22 12:35:28,40.0
2021-12-22 12:35:29,40.0
2021-12-22 12:35:30,40.0
2021-12-22 12:35:31,40.0
2021-12-22 12:35:32,40.0
2021-12-22 12:35:33,40.0
2021-12-22 12:35:34,40.0
2021-12-22 12:35:35,40.0
2021-12-22 12:35:36,40.0
2021-12-22 12:35:37,40.0
2021-12-22 12:35:38,40.0
2021-12-22 12:35:39,40.0
2021-12-22 12:35:40,40.0
2021-12-22 12:35:41,40.0
2021-12-22 12:35:42,40.0
2021-12-22 12:35:43,40.0
2021-12-22 12:35:44,40.0
2021-12-22 12:35:45,40.0
2021-12-22 12:35:46,40.0
2021-12-22 12:35:47,40.0
2021-12-22 12:35:48,40.0
2021-12-22 12:35:49,40.0
2021-12-22 12:35:50,40.0
2021-12-22 12:35:51,40.0
2021-12-22 12:35:52,40.0
2021-12-22 12:35:53,40.0
2021-12-22 12:35:54,40.0
2021-12-22 12:35:55,40.0
2021-12-22 12:35:56,40.0
2021-12-22 12:35:57,40.0
2021-12-22 12:35:58,40.0
2021-12-22 12:35:59,40.0
2021-12-22 12:36:00,40.0
2021-12-22 12:36:01,40.0
2021-12-22 12:36:02,40.0
2021-12-22 12:36:03,40.0
2021-12-22 12:36:04,40.0
2021-12-22 12:36:05,40.0
2021-12-22 12:36:06,40.0
2021-12-22 12:36:07,40.0
2021-12-22 12:36:08,40.0
2021-12-22 12:36:09,40.0
2021-12-22 12:36:10,40.0
2021-12-22 12:36:11,40.0
2021-12-22 12:36:12,40.0
2021-12-22 12:36:13,40.0
2021-12-22 12:36:14,40.0
2021-12-22 12:36:15,40.0
2021-12-22 12:36:16,40.0
2021-12-22 12:36:17,40.0
2021-12-22 12:36:18,40.0
2021-12-22 12:36:19,40.0
2021-12-22 12:36:20,40.0
2021-12-22 12:36:21,40.0
2021-12-22 12:36:22,40.0
2021-12-22 12:36:23,40.0
2021-12-22 12:36:24,40.0
2021-12-22 12:36:25,40.0
2021-12-22 12:36:26,40.0
2021-12-22 12:36:27,40.0
2021-12-22 12:36:28,40.0
2021-12-22 12:36:29,40.0
2021-12-22 12:36:30,40.0
2021-12-22 12:36:31,40.0
2021-12-22 12:36:32,40.0
2021-12-22 12:36:33,40.0
2021-12-22 12:36:34,40.0
2021-12-22 12:36:35,40.0
2021-12-22 12:36:36,40.0
2021-12-22 12:36:37,40.0
2021-12-22 12:36:38,40.0
2021-12-22 12:36:39,40.0
2021-12-22 12:36:40,40.0
2021-12-22 12:36:41,40.0
2021-12-22 12:36:42,40.0
2021-12-22 12:36:43,40.0
2021-12-22 12:36:44,40.0
2021-12-22 12:36:45,40.0
2021-12-22 12:36:46,40.0
2021-12-22 12:36:47,40.0
2021-12-22 12:36:48,40.0
2021-12-22 12:36:49,40.0
2021-12-22 12:36:50,40.0
2021-12-22 12:36:51,40.0
2021-12-22 12:36:52,40.0
2021-12-22 12:36:53,40.0
2021-12-22 12:36:54,40.0
2021-12-22 12:36:55,40.0
2021-12-22 12:36:56,40.0
2021-12-22 12:36:57,40.0
2021-12-22 12:36:58,40.0
2021-12-22 12:36:59,40.0
2021-12-22 12:37:00,40.0
2021-12-22 12:37:01,40.0
2021-12-22 12:37:02,40.0
2021-12-22 12:37:03,40.0
2021-12-22 12:37:04,40.0
2021-12-22 12:37:05,40.0
2021-12-22 12:37:06,40.0
2021-12-22 12:37:07,40.0
2021-12-22 12:37:08,40.0
2021-12-22 12:37:09,40.0
2021-12-22 12:37:10,40.0
2021-12-22 12:37:11,40.0
2021-12-22 12:37:12,40.0
2021-12-22 12:37:13,40.0
2021-12-22 12:37:14,40.0
2021-12-22 12:37:15,40.0
2021-12-22 12:37:16,40.0
2021-12-22 12:37:17,40.0
2021-12-22 12:37:18,40.0
2021-12-22 12:37:19,40.0
2021-12-22 12:37:20,40.0
2021-12-22 12:37:21,40.0
2021-12-22 12:37:22,40.0
2021-12-22 12:37:23,40.0
2021-12-22 12:37:24,40.0
2021-12-22 12:37:25,40.0
2021-12-22 12:37:26,40.0
2021-12-22 12:37:27,40.0
2021-12-22 12:37:28,40.0
2021-12-22 12:37:29,40.0
2021-12-22 12:37:30,40.0
2021-12-22 12:37:31,40.0
2021-12-22 12:37:32,40.0
2021-12-22 12:37:33,40.0
2021-12-22 12:37:34,40.0
2021-12-22 12:37:35,40.0
2021-12-22 12:37:36,40.0
2021-12-22 12:37:37,40.0
2021-12-22 12:37:38,40.0
2021-12-22 12:37:39,40.0
2021-12-22 12:37:40,40.0
2021-12-22 12:37:41,40.0
2021-12-22 12:37:42,40.0
2021-12-22 12:37:43,40.0
2021-12-22 12:37:44,40.0
2021-12-22 12:37:45,40.0
2021-12-22 12:37:46,40.0
2021-12-22 12:37:47,40.0
2021-12-22 12:37:48,40.0
2021-12-22 12:37:49,40.0
2021-12-22 12:37:50,40.0
2021-12-22 12:37:51,40.0
2021-12-22 12:37:52,40.0
2021-12-22 12:37:53,40.0
2021-12-22 12:37:54,40.0
2021-12-22 12:37:55,40.0
2021-12-22 12:37:56,40.0
2021-12-22 12:37:57,40.0
2021-12-22 12:37:58,40.0
2021-12-22 12:37:59,40.0
2021-12-22 12:38:00,40.0
2021-12-22 12:38:01,40.0
2021-12-22 12:38:02,40.0
2021-12-22 12:38:03,40.0
2021-12-22 12:38:04,40.0
2021-12-22 12:38:05,40.0
2021-12-22 12:38:06,40.0
2021-12-22 12:38:07,40.0
2021-12-22 12:38:08,40.0
2021-12-22 12:38:09,40.0
2021-12-22 12:38:10,40.0
2021-12-22 12:38:11,40.0
2021-12-22 12:38:12,40.0
2021-12-22 12:38:13,40.0
2021-12-22 12:38:14,40.0
2021-12-22 12:38:15,40.0
2021-12-22 12:38:16,40.0
2021-12-22 12:38:17,40.0
2021-12-22 12:38:18,40.0
2021-12-22 12:38:19,40.0
2021-12-22 12:38:20,40.0
2021-12-22 12:38:21,40.0
2021-12-22 12:38:22,40.0
2021-12-22 12:38:23,40.0
2021-12-22 12:38:24,40.0
2021-12-22 12:38:25,40.0
2021-12-22 12:38:26,40.0
2021-12-22 12:38:27,40.0
2021-12-22 12:38:28,40.0
2021-12-22 12:38:29,40.0
2021-12-22 12:38:30,40.0
2021-12-22 12:38:31,40.0
2021-12-22 12:38:32,40.0
2021-12-22 12:38:33,40.0
2021-12-22 12:38:34,40.0
2021-12-22 12:38:35,40.0
2021-12-22 12:38:36,40.0
2021-12-22 12:38:37,40.0
2021-12-22 12:38:38,40.0
2021-12-22 12:38:39,40.0
2021-12-22 12:38:40,40.0
2021-12-22 12:38:41,40.0
2021-12-22 12:38:42,40.0
2021-12-22 12:38:43,40.0
2021-12-22 12:38:44,40.0
2021-12-22 12:38:45,40.0
2021-12-22 12:38:46,40.0
2021-12-22 12:38:47,40.0
2021-12-22 12:38:48,40.0
2021-12-22 12:38:49,40.0
2021-12-22 12:38:50,40.0
2021-12-22 12:38:51,40.0
2021-12-22 12:38:52,40.0
2021-12-22 12:38:53,40.0
2021-12-22 12:38:54,40.0
2021-12-22 12:38:55,40.0
2021-12-22 12:38:56,40.0
2021-12-22 12:38:57,40.0
2021-12-22 12:38:58,40.0
2021-12-22 12:38:59,40.0
2021-12-22 12:39:00,40.0
2021-12-22 12:39:01,40.0
2021-12-22 12:39:02,40.0
2021-12-22 12:39:03,40.0
2021-12-22 12:39:04,40.0
2021-12-22 12:39:05,40.0
2021-12-22 12:39:06,40.0
2021-12-22 12:39:07,40.0
2021-12-22 12:39:08,40.0
2021-12-22 12:39:09,40.0
2021-12-22 12:39:10,40.0
2021-12-22 12:39:11,40.0
2021-12-22 12:39:12,40.0
2021-12-22 12:39:13,40.0
2021-12-22 12:39:14,40.0
2021-12-22 12:39:15,40.0
2021-12-22 12:39:16,40.0
2021-12-22 12:39:17,40.0
2021-12-22 12:39:18,40.0
2021-12-22 12:39:19,40.0
2021-12-22 12:39:20,40.0
2021-12-22 12:39:21,40.0
2021-12-22 12:39:22,40.0
2021-12-22 12:39:23,40.0
2021-12-22 12:39:24,40.0
2021-12-22 12:39:25,40.0
2021-12-22 12:39:26,40.0
2021-12-22 12:39:27,40.0
2021-12-22 12:39:28,40.0
2021-12-22 12:39:29,40.0
2021-12-22 12:39:30,40.0
2021-12-22 12:39:31,40.0
2021-12-22 12:39:32,40.0
2021-12-22 12:39:33,40.0
2021-12-22 12:39:34,40.0
2021-12-22 12:39:35,40.0
2021-12-22 12:39:36,40.0
2021-12-22 12:39:37,40.0
2021-12-22 12:39:38,40.0
2021-12-22 12:39:39,40.0
2021-12-22 12:39:40,40.0
2021-12-22 12:39:41,40.0
2021-12-22 12:39:42,40.0
2021-12-22 12:39:43,40.0
2021-12-22 12:39:44,40.0
2021-12-22 12:39:45,40.0
2021-12-22 12:39:46,40.0
2021-12-22 12:39:47,40.0
2021-12-22 12:39:48,40.0
2021-12-22 12:39:49,40.0
2021-12-22 12:39:50,40.0
2021-12-22 12:39:51,40.0
2021-12-22 12:39:52,40.0
2021-12-22 12:39:53,40.0
2021-12-22 12:39:54,40.0
2021-12-22 12:39:55,40.0
2021-12-22 12:39:56,40.0
2021-12-22 12:39:57,40.0
2021-12-22 12:39:58,40.0
2021-12-22 12:39:59,40.0
2021-12-22 12:40:00,40.0
2021-12-22 12:40:01,40.0
2021-12-22 12:40:02,40.0
2021-12-22 12:40:03,40.0
2021-12-22 12:40:04,40.0
2021-12-22 12:40:05,40.0
2021-12-22 12:40:06,40.0
2021-12-22 12:40:07,40.0
2021-12-22 12:40:08,40.0
2021-12-22 12:40:09,40.0
2021-12-22 12:40:10,40.0
2021-12-22 12:40:11,40.0
2021-12-22 12:40:12,40.0
2021-12-22 12:40:13,40.0
2021-12-22 12:40:14,40.0
2021-12-22 12:40:15,40.0
2021-12-22 12:40:16,40.0
2021-12-22 12:40:17,40.0
2021-12-22 12:40:18,40.0
2021-12-22 12:40:19,40.0
2021-12-22 12:40:20,40.0
2021-12-22 12:40:21,40.0
2021-12-22 12:40:22,40.0
2021-12-22 12:40:23,40.0
2021-12-22 12:40:24,40.0
2021-12-22 12:40:25,40.0
2021-12-22 12:40:26,40.0
2021-12-22 12:40:27,40.0
2021-12-22 12:40:28,40.0
2021-12-22 12:40:29,40.0
2021-12-22 12:40:30,40.0
2021-12-22 12:40:31,40.0
2021-12-22 12:40:32,40.0
2021-12-22 12:40:33,40.0
2021-12-22 12:40:34,40.0
2021-12-22 12:40:35,40.0
2021-12-22 12:40:36,40.0
2021-12-22 12:40:37,40.0
2021-12-22 12:40:38,40.0
2021-12-22 12:40:39,40.0
2021-12-22 12:40:40,40.0
2021-12-22 12:40:41,40.0
2021-12-22 12:40:42,40.0
2021-12-22 12:40:43,40.0
2021-12-22 12:40:44,40.0
2021-12-22 12:40:45,40.0
2021-12-22 12:40:46,40.0
2021-12-22 12:40:47,40.0
2021-12-22 12:40:48,40.0
2021-12-22 12:40:49,40.0
2021-12-22 12:40:50,40.0
2021-12-22 12:40:51,40.0
2021-12-22 12:40:52,40.0
2021-12-22 12:40:53,40.0
2021-12-22 12:40:54,40.0
2021-12-22 12:40:55,40.0
2021-12-22 12:40:56,40.0
2021-12-22 12:40:57,40.0
2021-12-22 12:40:58,40.0
2021-12-22 12:40:59,40.0
2021-12-22 12:41:00,40.0
2021-12-22 12:41:01,40.0
2021-12-22 12:41:02,40.0
2021-12-22 12:41:03,40.0
2021-12-22 12:41:04,40.0
2021-12-22 12:41:05,40.0
2021-12-22 12:41:06,40.0
2021-12-22 12:41:07,40.0
2021-12-22 12:41:08,40.0
2021-12-22 12:41:09,40.0
2021-12-22 12:41:10,40.0
2021-12-22 12:41:11,40.0
2021-12-22 12:41:12,40.0
2021-12-22 12:41:13,40.0
2021-12-22 12:41:14,40.0
2021-12-22 12:41:15,40.0
2021-12-22 12:41:16,40.0
2021-12-22 12:41:17,40.0
2021-12-22 12:41:18,40.0
2021-12-22 12:41:19,40.0
2021-12-22 12:41:20,40.0
2021-12-22 12:41:21,40.0
2021-12-22 12:41:22,40.0
2021-12-22 12:41:23,40.0
2021-12-22 12:41:24,40.0
2021-12-22 12:41:25,40.0
2021-12-22 12:41:26,40.0
2021-12-22 12:41:27,40.0
2021-12-22 12:41:28,40.0
2021-12-22 12:41:29,40.0
2021-12-22 12:41:30,40.0
2021-12-22 12:41:31,40.0
2021-12-22 12:41:32,40.0
2021-12-22 12:41:33,40.0
2021-12-22 12:41:34,40.0
2021-12-22 12:41:35,40.0
2021-12-22 12:41:36,40.0
2021-12-22 12:41:37,40.0
2021-12-22 12:41:38,40.0
2021-12-22 12:41:39,40.0
2021-12-22 12:41:40,40.0
2021-12-22 12:41:41,40.0
2021-12-22 12:41:42,40.0
2021-12-22 12:41:43,40.0
2021-12-22 12:41:44,40.0
2021-12-22 12:41:45,40.0
2021-12-22 12:41:46,40.0
2021-12-22 12:41:47,40.0
2021-12-22 12:41:48,40.0
2021-12-22 12:41:49,40.0
2021-12-22 12:41:50,40.0
2021-12-22 12:41:51,40.0
2021-12-22 12:41:52,40.0
2021-12-22 12:41:53,40.0
2021-12-22 12:41:54,40.0
2021-12-22 12:41:55,40.0
2021-12-22 12:41:56,40.0
2021-12-22 12:41:57,40.0
2021-12-22 12:41:58,40.0
2021-12-22 12:41:59,40.0
2021-12-22 12:42:00,40.0
2021-12-22 12:42:01,40.0
2021-12-22 12:42:02,40.0
2021-12-22 12:42:03,40.0
2021-12-22 12:42:04,40.0
2021-12-22 12:42:05,40.0
2021-12-22 12:42:06,40.0
2021-12-22 12:42:07,40.0
2021-12-22 12:42:08,40.0
2021-12-22 12:42:09,40.0
2021-12-22 12:42:10,40.0
2021-12-22 12:42:11,40.0
2021-12-22 12:42:12,40.0
2021-12-22 12:42:13,40.0
2021-12-22 12:42:14,40.0
2021-12-22 12:42:15,40.0
2021-12-22 12:42:16,40.0
2021-12-22 12:42:17,40.0
2021-12-22 12:42:18,40.0
2021-12-22 12:42:19,40.0
2021-12-22 12:42:20,40.0
2021-12-22 12:42:21,40.0
2021-12-22 12:42:22,40.0
2021-12-22 12:42:23,40.0
2021-12-22 12:42:24,40.0
2021-12-22 12:42:25,40.0
2021-12-22 12:42:26,40.0
2021-12-22 12:42:27,40.0
2021-12-22 12:42:28,40.0
2021-12-22 12:42:29,40.0
2021-12-22 12:42:30,40.0
2021-12-22 12:42:31,40.0
2021-12-22 12:42:32,40.0
2021-12-22 12:42:33,40.0
2021-12-22 12:42:34,40.0
2021-12-22 12:42:35,40.0
2021-12-22 12:42:36,40.0
2021-12-22 12:42:37,40.0
2021-12-22 12:42:38,40.0
2021-12-22 12:42:39,40.0
2021-12-22 12:42:40,40.0
2021-12-22 12:42:41,40.0
2021-12-22 12:42:42,40.0
2021-12-22 12:42:43,40.0
2021-12-22 12:42:44,40.0
2021-12-22 12:42:45,40.0
2021-12-22 12:42:46,40.0
2021-12-22 12:42:47,40.0
2021-12-22 12:42:48,40.0
2021-12-22 12:42:49,40.0
2021-12-22 12:42:50,40.0
2021-12-22 12:42:51,40.0
2021-12-22 12:42:52,40.0
2021-12-22 12:42:53,40.0
2021-12-22 12:42:54,40.0
2021-12-22 12:42:55,40.0
2021-12-22 12:42:56,40.0
2021-12-22 12:42:57,40.0
2021-12-22 12:42:58,40.0
2021-12-22 12:42:59,40.0
2021-12-22 12:43:00,40.0
2021-12-22 12:43:01,40.0
2021-12-22 12:43:02,40.0
2021-12-22 12:43:03,40.0
2021-12-22 12:43:04,40.0
2021-12-22 12:43:05,40.0
2021-12-22 12:43:06,40.0
2021-12-22 12:43:07,40.0
2021-12-22 12:43:08,40.0
2021-12-22 12:43:09,40.0
2021-12-22 12:43:10,40.0
2021-12-22 12:43:11,40.0
2021-12-22 12:43:12,40.0
2021-12-22 12:43:13,40.0
2021-12-22 12:43:14,40.0
2021-12-22 12:43:15,40.0
2021-12-22 12:43:16,40.0
2021-12-22 12:43:17,40.0
2021-12-22 12:43:18,40.0
2021-12-22 12:43:19,40.0
2021-12-22 12:43:20,40.0
2021-12-22 12:43:21,40.0
2021-12-22 12:43:22,40.0
2021-12-22 12:43:23,40.0
2021-12-22 12:43:24,40.0
2021-12-22 12:43:25,40.0
2021-12-22 12:43:26,40.0
2021-12-22 12:43:27,40.0
2021-12-22 12:43:28,40.0
2021-12-22 12:43:29,40.0
2021-12-22 12:43:30,40.0
2021-12-22 12:43:31,40.0
2021-12-22 12:43:32,40.0
2021-12-22 12:43:33,40.0
2021-12-22 12:43:34,40.0
2021-12-22 12:43:35,40.0
2021-12-22 12:43:36,40.0
2021-12-22 12:43:37,40.0
2021-12-22 12:43:38,40.0
2021-12-22 12:43:39,40.0
2021-12-22 12:43:40,40.0
2021-12-22 12:43:41,40.0
2021-12-22 12:43:42,40.0
2021-12-22 12:43:43,40.0
2021-12-22 12:43:44,40.0
2021-12-22 12:43:45,40.0
2021-12-22 12:43:46,40.0
2021-12-22 12:43:47,40.0
2021-12-22 12:43:48,40.0
2021-12-22 12:43:49,40.0
2021-12-22 12:43:50,40.0
2021-12-22 12:43:51,40.0
2021-12-22 12:43:52,40.0
2021-12-22 12:43:53,40.0
2021-12-22 12:43:54,40.0
2021-12-22 12:43:55,40.0
2021-12-22 12:43:56,40.0
2021-12-22 12:43:57,40.0
2021-12-22 12:43:58,40.0
2021-12-22 12:43:59,40.0
2021-12-22 12:44:00,40.0
2021-12-22 12:44:01,40.0
2021-12-22 12:44:02,40.0
2021-12-22 12:44:03,40.0
2021-12-22 12:44:04,40.0
2021-12-22 12:44:05,40.0
2021-12-22 12:44:06,40.0
2021-12-22 12:44:07,40.0
2021-12-22 12:44:08,40.0
2021-12-22 12:44:09,40.0
2021-12-22 12:44:10,40.0
2021-12-22 12:44:11,40.0
2021-12-22 12:44:12,40.0
2021-12-22 12:44:13,40.0
2021-12-22 12:44:14,40.0
2021-12-22 12:44:15,40.0
2021-12-22 12:44:16,40.0
2021-12-22 12:44:17,40.0
2021-12-22 12:44:18,40.0
2021-12-22 12:44:19,40.0
2021-12-22 12:44:20,40.0
2021-12-22 12:44:21,40.0
2021-12-22 12:44:22,40.0
2021-12-22 12:44:23,40.0
2021-12-22 12:44:24,40.0
2021-12-22 12:44:25,40.0
2021-12-22 12:44:26,40.0
2021-12-22 12:44:27,40.0
2021-12-22 12:44:28,40.0
2021-12-22 12:44:29,40.0
2021-12-22 12:44:30,40.0
2021-12-22 12:44:31,40.0
2021-12-22 12:44:32,40.0
2021-12-22 12:44:33,40.0
2021-12-22 12:44:34,40.0
2021-12-22 12:44:35,40.0
2021-12-22 12:44:36,40.0
2021-12-22 12:44:37,40.0
2021-12-22 12:44:38,40.0
2021-12-22 12:44:39,40.0
2021-12-22 12:44:40,40.0
2021-12-22 12:44:41,40.0
2021-12-22 12:44:42,40.0
2021-12-22 12:44:43,40.0
2021-12-22 12:44:44,40.0
2021-12-22 12:44:45,40.0
2021-12-22 12:44:46,40.0
2021-12-22 12:44:47,40.0
2021-12-22 12:44:48,40.0
2021-12-22 12:44:49,40.0
2021-12-22 12:44:50,40.0
2021-12-22 12:44:51,40.0
2021-12-22 12:44:52,40.0
2021-12-22 12:44:53,40.0
2021-12-22 12:44:54,40.0
2021-12-22 12:44:55,40.0
2021-12-22 12:44:56,40.0
2021-12-22 12:44:57,40.0
2021-12-22 12:44:58,40.0
2021-12-22 12:44:59,40.0
2021-12-22 12:45:00,40.0
2021-12-22 12:45:01,40.0
2021-12-22 12:45:02,40.0
2021-12-22 12:45:03,40.0
2021-12-22 12:45:04,40.0
2021-12-22 12:45:05,40.0
2021-12-22 12:45:06,40.0
2021-12-22 12:45:07,40.0
2021-12-22 12:45:08,40.0
2021-12-22 12:45:09,40.0
2021-12-22 12:45:10,40.0
2021-12-22 12:45:11,40.0
2021-12-22 12:45:12,40.0
2021-12-22 12:45:13,40.0
2021-12-22 12:45:14,40.0
2021-12-22 12:45:15,40.0
2021-12-22 12:45:16,40.0
2021-12-22 12:45:17,40.0
2021-12-22 12:45:18,40.0
2021-12-22 12:45:19,40.0
2021-12-22 12:45:20,40.0
2021-12-22 12:45:21,40.0
2021-12-22 12:45:22,40.0
2021-12-22 12:45:23,40.0
2021-12-22 12:45:24,40.0
2021-12-22 12:45:25,40.0
2021-12-22 12:45:26,40.0
2021-12-22 12:45:27,40.0
2021-12-22 12:45:28,40.0
2021-12-22 12:45:29,40.0
2021-12-22 12:45:30,40.0
2021-12-22 12:45:31,40.0
2021-12-22 12:45:32,40.0
2021-12-22 12:45:33,40.0
2021-12-22 12:45:34,40.0
2021-12-22 12:45:35,40.0
2021-12-22 12:45:36,40.0
2021-12-22 12:45:37,40.0
2021-12-22 12:45:38,40.0
2021-12-22 12:45:39,40.0
2021-12-22 12:45:40,40.0
2021-12-22 12:45:41,40.0
2021-12-22 12:45:42,40.0
2021-12-22 12:45:43,40.0
2021-12-22 12:45:44,40.0
2021-12-22 12:45:45,40.0
2021-12-22 12:45:46,40.0
2021-12-22 12:45:47,40.0
2021-12-22 12:45:48,40.0
2021-12-22 12:45:49,40.0
2021-12-22 12:45:50,40.0
2021-12-22 12:45:51,40.0
2021-12-22 12:45:52,40.0
2021-12-22 12:45:53,40.0
2021-12-22 12:45:54,40.0
